Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placass10582.jpg;31;1277618;1157793149;209;1159070976;3194.045;2894482.750;0.522;2897677.500
Placass10583.jpg;31;1274808;1157706099;195;1158981102;3187.020;2894265.500;0.488;2897452.750
Placass10590.jpg;31;1281394;1157668675;195;1158950264;3203.485;2894171.750;0.488;2897375.500
Placass10595.jpg;31;1280242;1157503560;198;1158784000;3200.605;2893759.000;0.495;2896960.250
Placass10602.jpg;33;1276874;1157659071;179;1158936124;3192.185;2894147.500;0.447;2897340.250
Placass10603.jpg;32;1272607;1157614530;207;1158887344;3181.518;2894036.500;0.517;2897218.250
Placass10605.jpg;32;1276299;1157492890;207;1158769396;3190.748;2893732.250;0.517;2896923.500
Placass10610.jpg;31;1278740;1157544409;205;1158823354;3196.850;2893861.000;0.512;2897058.000
Placass10613.jpg;31;1280236;1157570841;229;1158851306;3200.590;2893927.250;0.572;2897128.250
Placass10624.jpg;32;1275248;1157691159;229;1158966636;3188.120;2894227.750;0.572;2897416.500
Placass10626.jpg;31;1276280;1157450969;205;1158727454;3190.700;2893627.500;0.512;2896818.500
Placass10679.jpg;33;1277433;1157560318;209;1158837960;3193.582;2893900.750;0.522;2897095.000
Placass10684.jpg;31;1274036;1157617063;193;1158891292;3185.090;2894042.500;0.482;2897228.250
Placass10689.jpg;31;1275497;1157717402;207;1158993106;3188.742;2894293.500;0.517;2897483.000
Placass10693.jpg;31;1275476;1157617805;209;1158893490;3188.690;2894044.500;0.522;2897233.500
Placass10697.jpg;31;1273842;1157783343;199;1159057384;3184.605;2894458.250;0.498;2897643.750
Placass10699.jpg;32;1275304;1157604387;217;1158879908;3188.260;2894011.000;0.543;2897199.750
Placass10700.jpg;31;1277058;1157592723;207;1158869988;3192.645;2893981.750;0.517;2897175.000
Placass10701.jpg;31;1279696;1157698329;207;1158978232;3199.240;2894246.000;0.517;2897445.250
Placass10702.jpg;32;1277730;1157714165;231;1158992126;3194.325;2894285.500;0.577;2897480.250
Placass10703.jpg;32;1282996;1157668767;189;1158951952;3207.490;2894171.750;0.472;2897380.000
Placass10712.jpg;31;1276044;1157547101;207;1158823352;3190.110;2893867.750;0.517;2897058.000
Placass10713.jpg;32;1279988;1157604249;207;1158884444;3199.970;2894010.750;0.517;2897211.250
Placass10718.jpg;32;1278126;1157482027;205;1158760358;3195.315;2893705.000;0.512;2896900.750
Placass10728.jpg;31;1280064;1157435935;233;1158716232;3200.160;2893589.500;0.582;2896790.750
Placass10741.jpg;31;1275404;1157613687;211;1158889302;3188.510;2894034.250;0.527;2897223.250
Placass10754.jpg;32;1280408;1157702175;201;1158982784;3201.020;2894255.250;0.502;2897457.000
Placass10767.jpg;32;1276544;1157732337;197;1159009078;3191.360;2894330.750;0.493;2897522.500
Placass10777.jpg;32;1279210;1157577005;233;1158856448;3198.025;2893942.250;0.582;2897141.000
Placass10778.jpg;32;1281106;1157573421;205;1158854732;3202.765;2893933.500;0.512;2897137.000
Placass10780.jpg;30;1276102;1157584045;213;1158860360;3190.255;2893960.000;0.533;2897151.000
Placass10804.jpg;31;1280314;1157628829;217;1158909360;3200.785;2894072.000;0.543;2897273.250
Placass10823.jpg;32;1275684;1157626765;207;1158902656;3189.210;2894066.750;0.517;2897256.750
Placass10824.jpg;32;1280364;1157755521;207;1159036092;3200.910;2894388.750;0.517;2897590.000
Placass10855.jpg;30;1277386;1157597037;205;1158874628;3193.465;2893992.500;0.512;2897186.750
Placass10883.jpg;30;1277514;1157576832;202;1158854548;3193.785;2893942.000;0.505;2897136.250
Placass10885.jpg;32;1277472;1157674849;207;1158952528;3193.680;2894187.250;0.517;2897381.500
Placass10905.jpg;31;1281660;1157454599;203;1158736462;3204.150;2893636.500;0.507;2896841.250
Placass10915.jpg;32;1277082;1157536639;199;1158813920;3192.705;2893841.500;0.498;2897035.000
Placass10920.jpg;32;1277150;1157506701;197;1158784048;3192.875;2893766.750;0.493;2896960.250
Placass10930.jpg;32;1279144;1157703649;229;1158983022;3197.860;2894259.250;0.572;2897457.750
Placass10958.jpg;32;1277228;1157689097;205;1158966530;3193.070;2894222.750;0.512;2897416.500
Placass10992.jpg;32;1276956;1157762425;221;1159039602;3192.390;2894406.000;0.553;2897599.000
Placass10995.jpg;32;1279154;1157673639;247;1158953040;3197.885;2894183.750;0.618;2897382.500
Placass11010.jpg;32;1279698;1157643709;209;1158923616;3199.245;2894109.000;0.522;2897309.000
Placass11021.jpg;32;1280302;1157724117;205;1159004624;3200.755;2894310.250;0.512;2897511.750
Placass11023.jpg;31;1276181;1157459772;197;1158736150;3190.452;2893649.250;0.493;2896840.250
Placass11026.jpg;31;1274598;1157591007;209;1158865814;3186.495;2893977.500;0.522;2897164.500
Placass11030.jpg;31;1275698;1157630809;205;1158906712;3189.245;2894077.250;0.512;2897266.750
Placass11035.jpg;32;1273460;1157681115;207;1158954782;3183.650;2894203.000;0.517;2897387.000
Placass11080.jpg;32;1279366;1157581653;209;1158861228;3198.415;2893954.250;0.522;2897153.000
Placass11081.jpg;31;1276256;1157696411;191;1158972858;3190.640;2894241.000;0.477;2897432.000
Placass11128.jpg;32;1276722;1157456317;193;1158733232;3191.805;2893640.500;0.482;2896833.000
Placass11142.jpg;31;1275818;1157591049;231;1158867098;3189.545;2893977.500;0.577;2897167.750
Placass11151.jpg;30;1281466;1157636065;209;1158917740;3203.665;2894090.250;0.522;2897294.250
Placass11171.jpg;32;1279706;1157641767;227;1158921700;3199.265;2894104.250;0.567;2897304.500
Placass11178.jpg;32;1277854;1157566145;209;1158844208;3194.635;2893915.500;0.522;2897110.500
Placass11184.jpg;32;1282234;1157579225;197;1158861656;3205.585;2893948.250;0.493;2897154.000
Placass11191.jpg;31;1274224;1157711777;197;1158986198;3185.560;2894279.500;0.493;2897465.500
Placass11211.jpg;32;1280462;1157581399;249;1158862110;3201.155;2893953.750;0.623;2897155.000
Placass11222.jpg;32;1267508;1157755949;205;1159023662;3168.770;2894389.750;0.512;2897559.000
Placass11250.jpg;32;1269424;1157771077;205;1159040706;3173.560;2894427.750;0.512;2897602.000
Placass11275.jpg;31;1281346;1157642725;205;1158924276;3203.365;2894107.000;0.512;2897310.750
Placass11280.jpg;31;1274176;1157557849;199;1158832224;3185.440;2893894.500;0.498;2897080.500
Placass11285.jpg;31;1287399;1157645824;205;1158933428;3218.498;2894114.750;0.512;2897333.500
Placass11300.jpg;32;1278004;1157624893;1271;1158904168;3195.010;2894062.000;3.178;2897260.500
Placass11305.jpg;32;1275700;1157591209;207;1158867116;3189.250;2893977.750;0.517;2897167.750
Placass11324.jpg;33;1275759;1157587800;205;1158863764;3189.398;2893969.500;0.512;2897159.500
Placass11326.jpg;32;1277206;1157752419;205;1159029830;3193.015;2894381.250;0.512;2897574.750
Placass11331.jpg;31;1275700;1157632199;211;1158908110;3189.250;2894080.500;0.527;2897270.500
Placass11357.jpg;31;1282864;1157650671;209;1158933744;3207.160;2894126.750;0.522;2897334.250
Placass11358.jpg;32;1280397;1157752454;205;1159033056;3200.992;2894381.250;0.512;2897582.500
Placass11382.jpg;32;1276646;1157605275;195;1158882116;3191.615;2894013.000;0.488;2897205.500
Placass11383.jpg;32;1274782;1157612795;205;1158887782;3186.955;2894031.750;0.512;2897219.500
Placass11387.jpg;31;1279694;1157627529;189;1158907412;3199.235;2894068.750;0.472;2897268.500
Placass11404.jpg;31;1276598;1157696841;207;1158973646;3191.495;2894242.250;0.517;2897434.250
Placass11409.jpg;33;1275880;1157581349;207;1158857436;3189.700;2893953.250;0.517;2897143.750
Placass11434.jpg;32;1277310;1157709765;207;1158987282;3193.275;2894274.500;0.517;2897468.250
Placass11438.jpg;30;1273998;1157655329;261;1158929588;3184.995;2894138.250;0.652;2897323.750
Placass11441.jpg;31;1278906;1157607673;209;1158886788;3197.265;2894019.000;0.522;2897216.750
Placass11444.jpg;32;1278974;1157586799;211;1158865984;3197.435;2893967.000;0.527;2897164.750
Placass11455.jpg;32;1279746;1157778065;209;1159058020;3199.365;2894445.250;0.522;2897645.000
Placass11471.jpg;32;1276290;1157760983;209;1159037482;3190.725;2894402.500;0.522;2897593.750
Placass11511.jpg;31;1276482;1157584541;193;1158861216;3191.205;2893961.500;0.482;2897153.000
Placass11545.jpg;32;1277444;1157744353;209;1159022006;3193.610;2894361.000;0.522;2897554.750
Placass11546.jpg;31;1279861;1157614590;207;1158894658;3199.653;2894036.500;0.517;2897237.000
Placass11568.jpg;32;1275904;1157657117;209;1158933230;3189.760;2894142.500;0.522;2897333.250
Placass11569.jpg;31;1281252;1157696481;193;1158977926;3203.130;2894241.250;0.482;2897444.750
Placass11578.jpg;31;1272458;1157751981;207;1159024646;3181.145;2894379.750;0.517;2897561.500
Placass11579.jpg;31;1276700;1157541779;209;1158818688;3191.750;2893854.250;0.522;2897046.750
Placass11594.jpg;30;1275629;1157824084;207;1159099920;3189.073;2894560.250;0.517;2897749.750
Placass11599.jpg;32;1278900;1157611075;195;1158890170;3197.250;2894027.750;0.488;2897225.250
Placass11617.jpg;31;1277060;1157830831;205;1159108096;3192.650;2894577.000;0.512;2897770.250
Placass11623.jpg;31;1274198;1157552771;195;1158827164;3185.495;2893881.750;0.488;2897067.750
Placass11653.jpg;31;1274900;1157524099;207;1158799206;3187.250;2893810.500;0.517;2896998.000
Placass11656.jpg;31;1281688;1157670283;207;1158952178;3204.220;2894175.750;0.517;2897380.500
Placass11659.jpg;32;1279328;1157699473;207;1158979008;3198.320;2894248.500;0.517;2897447.750
Placass11706.jpg;31;1280777;1157560730;207;1158841714;3201.942;2893901.750;0.517;2897104.500
Placass11707.jpg;32;1278730;1157671571;207;1158950508;3196.825;2894178.750;0.517;2897376.250
plaacaas1008.jpg;31;1279070;1157566173;209;1158845452;3197.675;2893915.500;0.522;2897113.500
plaacaas1009.jpg;32;1279740;1157461747;317;1158741804;3199.350;2893654.250;0.793;2896854.500
plaacaas1011.jpg;32;1280754;1157612463;207;1158893424;3201.885;2894031.250;0.517;2897233.500
plaacaas1012.jpg;31;1280884;1157542075;319;1158823278;3202.210;2893855.000;0.798;2897058.000
plaacaas1013.jpg;30;1281146;1157537857;195;1158819198;3202.865;2893845.000;0.488;2897048.000
plaacaas1014.jpg;32;1278823;1157561602;295;1158840720;3197.057;2893904.000;0.738;2897101.750
plaacaas1033.jpg;31;1280046;1157637635;195;1158917876;3200.115;2894094.000;0.488;2897294.750
plaacaas1038.jpg;31;1282414;1157652767;195;1158935376;3206.035;2894131.750;0.488;2897338.750
plaacaas1046.jpg;31;1282976;1157551563;231;1158834770;3207.440;2893879.250;0.577;2897087.000
plaacaas1054.jpg;31;1279836;1157695461;201;1158975498;3199.590;2894238.750;0.502;2897438.500
plaacaas1075.jpg;31;1292242;1157584467;195;1158876904;3230.605;2893961.500;0.488;2897192.250
plaacaas1100.jpg;32;1279444;1157657821;207;1158937472;3198.610;2894144.500;0.517;2897343.750
plaacaas1121.jpg;31;1278014;1157658111;207;1158936332;3195.035;2894145.250;0.517;2897340.750
plaacaas1132.jpg;32;1280936;1157676539;195;1158957670;3202.340;2894191.250;0.488;2897394.250
plaacaas1160.jpg;31;1281334;1157632667;195;1158914196;3203.335;2894081.500;0.488;2897285.250
