Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
plaacaas1294.jpg;37;1280368;95710505;273;96991146;3200.920;239276.250;0.683;242477.859
plaacaas1310.jpg;37;1277174;95726693;195;97004062;3192.935;239316.734;0.488;242510.172
placaas10002.jpg;39;1267538;95807651;229;97075418;3168.845;239519.125;0.572;242688.531
placaas10035.jpg;38;1276486;95779681;207;97056374;3191.215;239449.203;0.517;242640.953
placaas10060.jpg;38;1273708;95760443;205;97034356;3184.270;239401.094;0.512;242585.875
placaas10061.jpg;38;1279072;95693715;207;96972994;3197.680;239234.266;0.517;242432.469
placaas10062.jpg;38;1279001;95670256;229;96949486;3197.502;239175.641;0.572;242373.734
placaas10065.jpg;38;1277372;95745407;209;97022988;3193.430;239363.516;0.522;242557.484
placaas10075.jpg;38;1276456;95664529;209;96941194;3191.140;239161.312;0.522;242352.984
placaas10116.jpg;38;1279252;95621897;197;96901346;3198.130;239054.734;0.493;242253.359
